date,open,high,low,close,volume,oi
03/23/2005,26612.92,26791.66,26130.5,26248.27,0,0
03/24/2005,26267.13,26827.29,26267.13,26701.88,0,0
03/28/2005,26705.15,26705.15,26223.98,26257.32,0,0
03/29/2005,26258.9,26619.84,25760.87,25842.08,0,0
03/30/2005,25861.43,26469.78,25861.43,26469.78,0,0
03/31/2005,26470.81,26767.88,26258.57,26610.65,0,0
04/01/2005,26612.16,27178.18,26612.16,26773.83,0,0
04/04/2005,26769.96,26769.96,26204.07,26406.75,0,0
04/05/2005,26407.39,26723.91,25965.23,26038.44,0,0
04/06/2005,26037.98,26253.88,25614.72,25695.05,0,0
04/07/2005,25695.05,26307.83,25655.75,26307.83,0,0
04/08/2005,26304.93,26309.99,25825.97,25884.63,0,0
04/11/2005,25883.69,25943.2,25695.44,25899.73,0,0
04/12/2005,25899.73,26323.74,25610.94,26206.21,0,0
04/13/2005,26206.21,26578.53,26057.41,26066.11,0,0
04/14/2005,26068.91,26112.91,24948.68,24984,0,0
04/15/2005,25000.05,25115.02,24574.99,24655.85,0,0
04/18/2005,24655.85,24964.5,24419.63,24877.04,0,0
04/19/2005,24877.1,25566.17,24877.1,25566.17,0,0
04/20/2005,25565.94,25691.92,24953.91,25062.44,0,0
04/22/2005,25062.44,25428.45,24691.36,24767.06,0,0
04/25/2005,24769.03,25297.44,24744.21,25231.5,0,0
04/26/2005,25231.5,25563.43,25066.66,25304.75,0,0
04/27/2005,25295.4,25295.4,24885.65,25241.7,0,0
04/28/2005,25238.4,25238.4,24423.37,24439.71,0,0
04/29/2005,24453.67,24858.26,24154.13,24843.7,0,0
05/02/2005,24847.23,24904.08,24468.15,24704.6,0,0
05/03/2005,24710.59,24925.5,24547.6,24715.63,0,0
05/04/2005,24737.56,25559.61,24737.56,25474.47,0,0
05/05/2005,25477.76,25697.23,25224.6,25435.82,0,0
05/06/2005,25436.92,25808.21,25436.92,25589.2,0,0
05/09/2005,25593.22,25623.14,25403.93,25464.75,0,0
05/10/2005,25466.93,25530.35,24636.17,24762.71,0,0
05/11/2005,24764.5,24837.39,24290.34,24698.66,0,0
05/12/2005,24698.56,24923.32,23985.32,24117.27,0,0
05/13/2005,24115.07,24259.56,23679.65,23887.44,0,0
05/16/2005,23883.42,24380.92,23765.25,24378.5,0,0
05/17/2005,24361.52,24513.35,24023.91,24412.76,0,0
05/18/2005,24409.89,24966.98,24409.89,24898.12,0,0
05/19/2005,24881.85,24881.85,24530.33,24829.01,0,0
05/20/2005,24827.15,24835.96,24494.38,24522.41,0,0
05/23/2005,24525.15,24586.19,24208.33,24214.89,0,0
05/24/2005,24214.89,24582.55,24011.71,24545.24,0,0
05/25/2005,24541.45,24681.62,24345.29,24478.42,0,0
05/27/2005,24479.52,25270.23,24479.52,25255.48,0,0
05/30/2005,25248.05,25616.32,25215.01,25424.22,0,0
05/31/2005,25426.4,25632.89,25153.61,25207.07,0,0
06/01/2005,25209.31,25992.5,25209.31,25948.83,0,0
06/02/2005,25949.75,26755.09,25929.68,26639.83,0,0
06/03/2005,26642.49,26691.52,26144.84,26365.62,0,0
06/06/2005,26362.6,26362.6,25216.75,25556.26,0,0
06/07/2005,25556.26,25556.26,24933.25,25026.1,0,0
06/08/2005,25026.16,25423.38,24645.05,24701.5,0,0
06/09/2005,24701.5,24701.5,24224.34,24483.55,0,0
06/10/2005,24483.55,25048.78,24483.55,24950.95,0,0
06/13/2005,24954.88,25309.22,24846.28,24901.83,0,0
06/14/2005,24898.33,24983.46,24889.15,24983.46,0,0
06/15/2005,25744.24,25744.24,24915.57,25481.38,0,0
06/16/2005,25479.46,25895.29,25479.46,25750.53,0,0
06/17/2005,25751.69,26266.55,25751.69,26092.88,0,0
06/20/2005,26092.88,26142.08,25764.36,26045.5,0,0
06/21/2005,26046.07,26130.05,25578.21,25721.68,0,0
06/22/2005,25729.54,25755.08,25324.05,25678.25,0,0
06/23/2005,25678.46,25704.4,24815.58,24815.58,0,0
06/24/2005,24811.43,25011.44,24724.88,24916.91,0,0
06/27/2005,24916.91,25305.78,24640.05,25225.77,0,0
06/28/2005,25225.77,25453.65,25097.71,25261.04,0,0
06/29/2005,25267.17,25450.55,25031.36,25126.36,0,0
06/30/2005,25132.13,25279.18,25051.21,25051.21,0,0
07/01/2005,25051.21,25409.44,25046.95,25311.44,0,0
07/04/2005,25313.97,25313.97,24898.95,25044.53,0,0
07/05/2005,25042.31,25059.1,24525.96,24674.77,0,0
07/06/2005,24676.52,24676.52,24266.53,24516.86,0,0
07/07/2005,24512.55,24603,24192.36,24449.51,0,0
07/08/2005,24451.98,24657.48,24286.53,24422.91,0,0
07/11/2005,24424.88,25031.61,24424.88,25015.58,0,0
07/12/2005,25026.92,25575.75,24931.89,25536.25,0,0
07/13/2005,25556.83,26043.16,25556.83,25855.91,0,0
07/14/2005,25858.68,26141.72,25724.68,25919.95,0,0
07/15/2005,25916.22,25916.22,25221.53,25221.53,0,0
07/18/2005,25221.53,25411.94,24916.02,25321.08,0,0
07/19/2005,25312.19,25312.19,24959.84,25270.6,0,0
07/20/2005,25268.34,25795.19,24969.59,25704.76,0,0
07/21/2005,25706.36,25964.15,25505.03,25842.37,0,0
07/22/2005,25834.33,25848.24,25244.24,25391.23,0,0
07/25/2005,25387.73,25387.73,24409.98,24530.79,0,0
07/26/2005,24506.33,24899.33,24327.74,24868.47,0,0
07/27/2005,24881.95,25362.01,24773.52,25337.82,0,0
07/28/2005,25340.41,26125.48,25340.41,26068.37,0,0
07/29/2005,26065.15,26305.77,25946.09,26042.36,0,0
08/01/2005,26042.36,26452.46,25911.43,26298.07,0,0
08/02/2005,26325.04,26823.69,26325.04,26788.54,0,0
08/03/2005,26788.54,27317.15,26638.05,26714.07,0,0
08/04/2005,26714.07,26959.62,26440.36,26469.9,0,0
08/05/2005,26469.17,26881.12,26350.25,26517.92,0,0
08/08/2005,26521.04,26984.84,26521.04,26711.19,0,0
08/09/2005,26711.45,27291.44,26711.45,27291.44,0,0
08/10/2005,27291.46,27605.93,26935.25,27116.92,0,0
08/11/2005,27099.18,27512.4,26493.72,26633.12,0,0
08/12/2005,26628.59,26950.74,25733.64,26950.74,0,0
08/15/2005,26959.96,27412.51,26944.41,27375.02,0,0
08/16/2005,27376.44,27696.29,26967.02,27080.1,0,0
08/17/2005,27084.33,27518.56,27057.35,27416.12,0,0
08/18/2005,27394.83,27418.69,26805.67,26899.74,0,0
08/19/2005,26908.58,27182.52,26128.62,26643.77,0,0
08/22/2005,26646.68,27287.01,26646.68,27260.68,0,0
08/23/2005,27260.59,27263.78,26647.85,26769.28,0,0
08/24/2005,26769.28,26861.75,26478.84,26712.38,0,0
08/25/2005,26712.38,27402.91,26712.38,27401.63,0,0
08/26/2005,27397.19,27421.63,27008.49,27094.61,0,0
08/29/2005,27113.04,27432.01,26980.65,27384.83,0,0
08/30/2005,27384.83,27619.34,27339.05,27603.74,0,0
08/31/2005,27626.45,28071.81,27626.45,28044.83,0,0
09/01/2005,28043.51,28237.31,27798.63,27962.19,0,0
09/02/2005,27972.26,28346.79,27972.26,28319.11,0,0
09/05/2005,28322.49,28579.34,28322.49,28522,0,0
09/06/2005,28523.38,28854.92,28337.59,28854.92,0,0
09/08/2005,28854.92,28956.34,28709.35,28828.06,0,0
09/09/2005,28836.62,29386.56,28820.19,29307.91,0,0
09/12/2005,29307.91,29330.53,28990.71,29086.48,0,0
09/13/2005,29083.71,29194.41,28814.36,28873.3,0,0
09/14/2005,28873.64,29152.36,28841.98,29049.99,0,0
09/15/2005,29048.28,29561.27,29048.28,29366.24,0,0
09/16/2005,29367.85,29863.43,29367.85,29815.83,0,0
09/19/2005,29815.83,30076.02,29715.29,30076.02,0,0
09/20/2005,30076.14,30369.5,29889.45,30058.99,0,0
09/21/2005,30058.99,30889.99,29814.61,30837.29,0,0
09/22/2005,30839.03,30931.34,30421.53,30678.43,0,0
09/23/2005,30683.2,31370.69,30683.2,31294.11,0,0
09/26/2005,31300.89,31564.61,30957.08,31141.2,0,0
09/27/2005,31145.94,31218.89,30593.45,30874.94,0,0
09/28/2005,30879.46,31405.45,30879.46,31317.24,0,0
09/29/2005,31318.21,31524.36,30838.57,31208.82,0,0
09/30/2005,31208.82,31583.79,31135.43,31583.79,0,0
10/03/2005,31581.5,31985.09,31542.01,31856.13,0,0
10/04/2005,31856.96,32051.51,31234.51,31283.83,0,0
10/05/2005,31271.81,31271.81,30118.29,30163.52,0,0
10/06/2005,30164.88,30240.77,28893.41,29227.4,0,0
10/07/2005,29227.4,30213.33,29227.4,29972.99,0,0
10/10/2005,29982,30501.76,29982,30277.22,0,0
10/11/2005,30275.17,30774.65,30275.17,30614.23,0,0
10/13/2005,30561.02,30561.02,29337.44,29880.04,0,0
10/14/2005,29880.04,30251.46,29090.31,29770.22,0,0
10/17/2005,29776.57,30377.48,29776.57,30241.61,0,0
10/18/2005,30241.27,30450.7,29067.91,29067.91,0,0
10/19/2005,29072.49,29558.34,28596.29,29297.11,0,0
10/20/2005,29299.57,29974.57,28161.24,28344.08,0,0
10/21/2005,28346.17,29175.79,28346.17,29175.79,0,0
10/24/2005,29175.79,29834.99,29120.22,29834.99,0,0
10/25/2005,29837.05,30094.84,29395.77,29498.03,0,0
10/26/2005,29491.65,29970.91,29243.81,29729.97,0,0
10/27/2005,29729.97,29841.81,29004.62,29132.52,0,0
10/28/2005,29132.52,29566.6,29132.52,29318.18,0,0
10/31/2005,29332.87,30251.81,29332.87,30193.51,0,0
11/01/2005,30193.51,30981.23,30193.51,30899.71,0,0
11/03/2005,30898.5,31486.83,30898.5,31099.97,0,0
11/04/2005,31079.93,31233.73,30584.19,30887.5,0,0
11/07/2005,30887.69,31362.57,30727.64,30952.24,0,0
11/08/2005,30951.38,31077.67,30586.59,30970.6,0,0
11/09/2005,30970.84,31232.37,30492.96,30666.07,0,0
11/10/2005,30664.63,30725.94,30218.31,30724.6,0,0
11/11/2005,30722.24,30746.41,30385.32,30510.89,0,0
11/14/2005,30510.21,30510.21,29948.18,30218.88,0,0
11/16/2005,30218.6,30515.95,30157.05,30482.12,0,0
11/17/2005,30482.87,31247.88,30482.87,31087,0,0
11/18/2005,31086.83,31179.64,30887.29,31102.37,0,0
11/21/2005,31102.37,31291.4,30969.42,31110.07,0,0
11/22/2005,31109.8,31499.55,30472.88,31489.01,0,0
11/23/2005,31489.01,32013.74,31489.01,31942.56,0,0
11/24/2005,31937.92,32122.5,31677.96,31944.73,0,0
11/25/2005,31946.77,32058.68,31840.37,31919.66,0,0
11/28/2005,31919.66,32350.47,31337.1,31357.55,0,0
11/29/2005,31359.6,31766.84,31359.6,31651.55,0,0
11/30/2005,31651.9,31917.69,31295.76,31916.76,0,0
12/01/2005,31920.61,32700.43,31920.61,32617.18,0,0
12/02/2005,32617.3,32936.3,32617.3,32832.45,0,0
12/05/2005,32834.87,32909.58,32546.85,32701.17,0,0
12/06/2005,32712.09,33332.02,32712.09,33223.42,0,0
12/07/2005,33224.9,33271.28,32648.84,32756.79,0,0
12/08/2005,32756.29,32997.05,32476.44,32480.04,0,0
12/09/2005,32482.6,32971,32482.6,32921.76,0,0
12/12/2005,32924.87,33299.41,32867.86,32970.6,0,0
12/13/2005,32970.6,33432.12,32835.02,33419.65,0,0
12/14/2005,33419.65,33837.27,33369.07,33629.47,0,0
12/15/2005,33625.46,33798.95,33102.62,33193.27,0,0
12/16/2005,33193.27,33578.78,33193.27,33291.82,0,0
12/19/2005,33283.8,33495.86,32907.95,33005.27,0,0
12/20/2005,33007.84,33139.95,32767.53,33066.53,0,0
12/21/2005,33068.48,33553.15,33068.48,33517.05,0,0
12/22/2005,33521.05,33652.31,33462.77,33512.86,0,0
12/23/2005,33508.75,33574.94,33280.09,33331.26,0,0
12/26/2005,33331.26,33434.77,33139.76,33297.52,0,0
12/27/2005,33296.62,33631.24,33238.93,33370.73,0,0
12/28/2005,33370.84,33463.1,32964.96,33138.48,0,0
12/29/2005,33137.44,33455.94,33137.44,33455.94,0,0
01/02/2006,33461.54,33518.91,32860.17,33507.27,0,0
01/03/2006,33507.36,34562.66,33507.36,34540.58,0,0
01/04/2006,34539.95,35223.14,34539.95,35002.37,0,0
01/05/2006,35005.58,35088.42,34680.99,34936.11,0,0
01/06/2006,34940.42,35529.45,34940.42,35475.02,0,0
01/09/2006,35475.02,35601.31,35108.24,35337.33,0,0
01/10/2006,35338.15,35338.15,34686.5,35049.42,0,0
01/11/2006,35049.72,35952.77,35049.72,35952.24,0,0
01/12/2006,35952.78,36286.08,35641.42,35779.3,0,0
01/13/2006,35779.49,35951.45,35479.72,35897.12,0,0
01/16/2006,35897.12,36533.68,35891.39,36533.68,0,0
01/17/2006,36533.68,36533.68,35816.63,36119.37,0,0
01/18/2006,36115.45,36115.45,35380.3,35805.19,0,0
01/19/2006,35812.58,36978.68,35812.58,36858.19,0,0
01/20/2006,36857.3,36938.47,36432.27,36694.65,0,0
01/23/2006,36687.18,36770.97,36212.84,36631.75,0,0
01/24/2006,36632.22,37427.76,36632.22,37399.67,0,0
01/26/2006,37402.02,38031.4,37402.02,38014.36,0,0
01/27/2006,38017.89,38803.99,37688.21,37822.22,0,0
01/30/2006,37823.97,38276.43,37501.28,38242.04,0,0
01/31/2006,38242.93,38456.16,37629.91,38382.8,0,0
02/01/2006,38382.33,38500.02,37886.2,38484.84,0,0
02/02/2006,38482.37,38507.57,37236.55,37304.19,0,0
02/03/2006,37304.19,37608.9,36526.26,37261.73,0,0
02/06/2006,37261.73,37775.69,37229.43,37321.2,0,0
02/07/2006,37320.01,37376.12,36555.52,36561.7,0,0
02/08/2006,36553.37,36783.85,36182.89,36499.41,0,0
02/09/2006,36500.94,37176.9,36500.94,36882.31,0,0
02/10/2006,36885.56,37813.3,36633.34,36975.27,0,0
02/13/2006,36975.32,37075.67,36113.95,36113.95,0,0
02/14/2006,36116.94,36733.87,35891.24,36626.88,0,0
02/15/2006,36628.77,37446.65,36422.27,37239.3,0,0
02/16/2006,37245.27,38268.23,37245.27,38256.39,0,0
02/17/2006,38256.33,38642.32,38256.33,38421.83,0,0
02/20/2006,38418.28,38677.59,38031.96,38539.18,0,0
02/21/2006,38540.81,38978.05,38165.97,38165.97,0,0
02/22/2006,38166.08,38632.84,38056.13,38246.4,0,0
02/23/2006,38242.23,38522.05,37747,38405.48,0,0
02/24/2006,38405.64,38610.39,38337.16,38610.39,0,0
03/01/2006,38610.39,39203.21,38532.85,39177.87,0,0
03/02/2006,39181.92,39366.74,38989.25,39125.84,0,0
03/03/2006,39128.73,39355.67,38716.38,39239.75,0,0
03/06/2006,39241.4,39394.91,38347.97,38353.98,0,0
03/07/2006,38350.28,38350.28,37130.33,37422.58,0,0
03/08/2006,37420.62,37420.62,36446.22,37289.08,0,0
03/09/2006,37289.08,37738.67,36084.5,36312.27,0,0
03/10/2006,36328.47,37160.57,36217.69,36890.69,0,0
03/13/2006,36890.69,37258.71,36513.35,36792.98,0,0
03/14/2006,36788.64,37541.49,36416.75,37541.49,0,0
03/15/2006,37545.54,38341.29,37542.96,38243.99,0,0
03/16/2006,38244.66,38577.53,37962.45,38156.64,0,0
03/17/2006,38158.53,38267.86,37769.11,38049.17,0,0
03/20/2006,38048.77,38500.38,37977.96,38203.53,0,0
03/21/2006,38203.53,38203.53,37350.93,37398.01,0,0
03/22/2006,37398.01,37850.59,37156.34,37850.59,0,0
03/23/2006,37850.43,38127.98,37206.73,37473.85,0,0
03/24/2006,37472.85,37775.47,37301.12,37577.05,0,0
03/27/2006,37576.83,37893.47,37152.54,37641.06,0,0
03/28/2006,37640.37,37731.02,36681.53,36682.21,0,0
03/29/2006,36684.11,37491.57,36684.11,37491.57,0,0
03/30/2006,37492.56,38088.77,37469.11,37776.76,0,0
03/31/2006,37782.75,38015.5,37619.1,37951.97,0,0
04/03/2006,37951.97,38850.55,37951.97,38717.07,0,0
04/04/2006,38717.81,39086.43,38606.37,38802.26,0,0
04/05/2006,38803.28,39053.76,38475.38,39053.2,0,0
04/06/2006,39053.04,39310.25,38699.83,39285.04,0,0
04/07/2006,39285.04,39396.74,38630.19,38926.49,0,0
04/10/2006,38927.33,38927.33,38239.49,38474.73,0,0
04/11/2006,38478.46,38884.82,37823.02,37901.19,0,0
04/12/2006,37901.19,38447.96,37816.41,38427.41,0,0
04/13/2006,38426,38479.08,37983.62,38082.13,0,0
04/17/2006,38085.53,38698.26,38085.53,38462.48,0,0
04/18/2006,38466.12,39583.95,38466.12,39572.47,0,0
04/19/2006,39580.75,40026.03,39492.35,39937.74,0,0
04/20/2006,39941.4,40278.38,39435.06,39774.59,0,0
04/24/2006,39774.59,40088.69,39616.3,39751.3,0,0
04/25/2006,39752.93,39953.12,39577.1,39738.07,0,0
04/26/2006,39738.95,40422.19,39738.95,40410.06,0,0
04/27/2006,40409.86,40409.86,39631.03,39751.44,0,0
04/28/2006,39751.68,40424.95,39751.68,40363.42,0,0
05/02/2006,40364.79,41016.58,40276.96,41016.58,0,0
05/03/2006,41015.85,41068.19,40574.44,40919.76,0,0
05/04/2006,40925.94,41257.72,40894.4,40975.78,0,0
05/05/2006,40975.78,41448.53,40975.78,41417.27,0,0
05/08/2006,41416.59,41693.2,41094.57,41515.49,0,0
05/09/2006,41504.79,42015.66,41446.29,41979.29,0,0
05/10/2006,41980.96,41985.15,41417.76,41751.5,0,0
05/11/2006,41757.78,42061.59,40776.52,40847.07,0,0
05/12/2006,40846.89,40862.45,39861.85,40211.97,0,0
05/15/2006,40209.11,40209.11,38870.77,39271.45,0,0
05/16/2006,39271.45,39952.55,38922.73,39416.44,0,0
05/17/2006,39411.11,39411.11,38098.62,38290.68,0,0
05/18/2006,38289.78,38591.1,37807.15,37807.15,0,0
05/19/2006,37819.84,38464.6,37325.12,37732.86,0,0
05/22/2006,37732.33,37732.33,35663.81,36496.92,0,0
05/23/2006,36498.01,37566.65,36099.31,36110,0,0
05/24/2006,36103.52,36341.37,34911.34,35791.96,0,0
05/25/2006,35793.52,37568.66,35793.52,37568.66,0,0
05/26/2006,37574.23,38629.71,37574.23,38629.71,0,0
05/29/2006,38633.88,38733.58,38055.49,38145.15,0,0
05/30/2006,38149.37,38149.37,36412.51,36412.51,0,0
05/31/2006,36414.2,37215.74,36362.31,36530.04,0,0
06/01/2006,36531.41,37748.3,36502.47,37748.3,0,0
06/02/2006,37749.93,38437.12,37410.67,37942.18,0,0
06/05/2006,37938.57,37975.5,36670.1,36739.86,0,0
06/06/2006,36739.86,36739.86,35672.54,36557.8,0,0
06/07/2006,36558.71,36770.96,35262.47,35264,0,0
06/08/2006,35262.37,35607.55,34359.54,35437.78,0,0
06/09/2006,35438.46,36181.1,35074.63,35074.63,0,0
06/12/2006,35082.86,35265.95,33537.16,33554.52,0,0
06/13/2006,33534.56,33582.33,32824.17,32847.61,0,0
06/14/2006,32847.95,33474.14,32057.32,32941.46,0,0
06/16/2006,32942.14,34543.49,32942.14,34398.92,0,0
06/19/2006,34407.05,34669.16,33549.49,33897.35,0,0
06/20/2006,33897.41,34156.24,33567.82,33632.14,0,0
06/21/2006,33631.72,34601.28,33215.59,34546.64,0,0
06/22/2006,34543.55,34714.12,34225.82,34316.77,0,0
06/23/2006,34313.55,34864.49,33879.84,34661.22,0,0
06/26/2006,34662.85,34875.3,34584.22,34631.24,0,0
06/27/2006,34631.24,35015.42,34367.75,34375.73,0,0
06/28/2006,34374.1,34836.95,34349.22,34834.65,0,0
06/29/2006,34834.65,36486.67,34834.65,36486.67,0,0
06/30/2006,36486.67,37035.55,36359.26,36630.66,0,0
07/03/2006,36628.58,37402.36,36533.87,37357.2,0,0
07/04/2006,37357.72,37600.63,37187.72,37367.34,0,0
07/05/2006,37365.98,37365.98,36304.19,36378.03,0,0
07/06/2006,36380.22,36992.7,36380.22,36533.13,0,0
07/07/2006,36541.26,36795.91,35849.93,36101.98,0,0
07/10/2006,36107.34,36426.82,35863.16,36140.64,0,0
07/11/2006,36137.01,36580.7,35589.94,36553.56,0,0
07/12/2006,36555.35,36747.06,36189.22,36229.71,0,0
07/13/2006,36220.65,36220.65,35343.84,35354.28,0,0
07/14/2006,35352.7,35651.25,35001.02,35349.68,0,0
07/17/2006,35344.17,35469.43,34813.92,34866.31,0,0
07/18/2006,34870.65,35310.88,34590.83,35130.42,0,0
07/19/2006,35135.99,36785.45,35135.99,36785.45,0,0
07/20/2006,36786.49,37043.42,35846.84,35846.84,0,0
07/21/2006,35847.28,36143.52,35307.13,35510.4,0,0
07/24/2006,35525.17,36282.76,35525.17,36224.39,0,0
07/25/2006,36222.58,36709.33,36010.88,36680.83,0,0
07/26/2006,36680.83,36951.28,36475.13,36594.3,0,0
07/27/2006,36594.81,37111.65,36593.12,36887.72,0,0
07/28/2006,36885.54,37521.89,36841.24,37381.06,0,0
07/31/2006,37380.8,37398.62,37077.12,37077.12,0,0
08/01/2006,37077.12,37083.55,36535.92,36839.31,0,0
08/02/2006,36842.93,37481.15,36833.78,37288.4,0,0
08/03/2006,37288.4,37688.25,36892.81,37451.19,0,0
08/04/2006,37461.92,38172.37,37461.92,37847.88,0,0
08/07/2006,37844.79,37879.47,37518.05,37697.55,0,0
08/08/2006,37699.17,38081.27,37531.61,37600.44,0,0
08/09/2006,37601.8,38086.46,37179.71,37255.12,0,0
08/10/2006,37254.93,37423.42,36928.75,37353.76,0,0
08/11/2006,37353.76,37501.82,36886.15,36944.43,0,0
08/14/2006,36950,37183.73,36490.15,36556.88,0,0
08/15/2006,36558.73,37416.97,36558.73,37295.93,0,0
08/16/2006,37296.01,37697.46,37209.91,37677.81,0,0
08/17/2006,37679.38,38022.17,37401.67,37558.89,0,0
08/18/2006,37558.95,37588.67,37178.15,37551.71,0,0
08/21/2006,37549.86,37549.86,37139.04,37160.6,0,0
08/22/2006,37160.99,37255.43,36510.72,36677.51,0,0
08/23/2006,36674.98,36689.91,35512.1,35512.1,0,0
08/24/2006,35514.05,35872.19,35122.96,35797.26,0,0
08/25/2006,35795.4,36128.42,35586.26,35957.52,0,0
08/28/2006,35957.56,36389.02,35649.32,36374.51,0,0
08/29/2006,36383.58,36616.66,36013.01,36303.67,0,0
08/30/2006,36303.33,36520,36124.78,36313.43,0,0
08/31/2006,36313.27,36606.25,36013.15,36232.22,0,0
09/01/2006,36232.22,37329.15,36232.22,37329.15,0,0
09/04/2006,37330.4,37739.46,37286.53,37693.35,0,0
09/05/2006,37693.35,37693.35,37271.12,37367.96,0,0
09/06/2006,37368.4,37368.4,36709.87,36709.87,0,0
09/08/2006,36705.39,36725.01,36494.79,36558.48,0,0
09/11/2006,36561.37,36561.37,35666.12,35772.49,0,0
09/12/2006,35777.16,36146.66,35626.01,36146.66,0,0
09/13/2006,36146.66,36726.48,36033.8,36549.71,0,0
09/14/2006,36548.27,36680.16,36087.37,36153.6,0,0
09/15/2006,36153.6,36469.08,35878.06,36169.93,0,0
09/18/2006,36168.07,36669.68,36133.77,36482.78,0,0
09/19/2006,36476.89,36486.92,35554.86,35885.68,0,0
09/20/2006,35888.63,36069.15,34927.85,35196.59,0,0
09/21/2006,35199.1,35331.76,34624.42,34830.08,0,0
09/22/2006,34828.53,34896.93,34396.74,34798.8,0,0
09/25/2006,34802.89,35054.44,34127.48,34972.74,0,0
09/26/2006,34972.15,35826.61,34972.15,35818.97,0,0
09/27/2006,35816.88,36114.03,35610.84,36105.64,0,0
09/28/2006,36105.47,36486.99,36031.24,36486.19,0,0
09/29/2006,36485.56,36570.33,36260.63,36449.4,0,0
10/02/2006,36450.33,37316.83,36450.33,37057.75,0,0
10/03/2006,37056.66,37056.66,36437.55,36437.55,0,0
10/04/2006,36441.32,37779.8,36441.32,37749.29,0,0
10/05/2006,37750.38,38204.62,37623.88,37976.86,0,0
10/06/2006,37975.93,37975.93,37492.59,37940.44,0,0
10/09/2006,37930.07,38626.23,37735.73,38406.37,0,0
10/10/2006,38411.03,38777.75,38406.93,38654.69,0,0
10/11/2006,38651.94,38651.94,38090.57,38322.21,0,0
10/13/2006,38327.9,39177.06,38327.9,38850.16,0,0
10/16/2006,38851.93,39261.49,38672.45,39229.06,0,0
10/17/2006,39225.72,39225.72,38671.75,38897.5,0,0
10/18/2006,38897.99,39445.56,38556.71,38685.99,0,0
10/19/2006,38687.85,38939.71,38560.83,38919.75,0,0
10/20/2006,38919.26,38957.76,38440.21,38642.82,0,0
10/23/2006,38642.82,39226.76,38273.28,39226.76,0,0
10/24/2006,39227.11,39552.44,39091.38,39498.98,0,0
10/25/2006,39498.98,39721.47,39341.34,39562.63,0,0
10/26/2006,39562.92,39843.16,39365.46,39644.78,0,0
10/27/2006,39639.68,39745.84,39293.33,39328.47,0,0
10/30/2006,39327.29,39340.33,38681.44,38900.49,0,0
10/31/2006,38900.49,39262.79,38880.31,39262.79,0,0
11/01/2006,39278.99,40103.6,39278.99,39930.05,0,0
11/03/2006,39930.39,40482.36,39923.9,40435.18,0,0
11/06/2006,40436.77,41255.82,40436.77,41246.61,0,0
11/07/2006,41246.61,41401.94,40862.92,41048.31,0,0
11/08/2006,41041.92,41344.69,40623.96,41334.23,0,0
11/09/2006,41334.4,41812.65,40657.26,40815.48,0,0
11/10/2006,40815.07,40941.96,40322.26,40719.92,0,0
11/13/2006,40724.37,40724.37,40038.07,40605.79,0,0
11/14/2006,40607.11,41342.29,40607.11,41290.7,0,0
11/16/2006,41295.75,41781.12,41153.16,41161.87,0,0
11/17/2006,41164.1,41164.1,40481.9,41029.43,0,0
11/21/2006,41029.43,41570.4,40986.23,41570.4,0,0
11/22/2006,41579.33,41950.69,41308.27,41912.92,0,0
11/23/2006,41912.58,42308.39,41912.58,42069.83,0,0
11/24/2006,42070.51,42070.51,41467.56,41757.72,0,0
11/27/2006,41757.82,41757.82,40722.38,40914.63,0,0
11/28/2006,40914.63,41083.45,40428.49,41043.15,0,0
11/29/2006,41041.49,41987.6,41041.49,41970.01,0,0
11/30/2006,41971.25,42174.65,41497.34,41931.84,0,0
12/01/2006,41929.93,42095.22,41192.16,41327.07,0,0
12/04/2006,41329.05,42659.51,41281.63,42654.33,0,0
12/05/2006,42652.02,43261.3,42635.67,43157.28,0,0
12/06/2006,43157.91,43422.12,42831.33,43096.16,0,0
12/07/2006,43096.93,43506.17,42757.59,42909.29,0,0
12/08/2006,42910.37,43303.08,42817.96,42977.58,0,0
12/11/2006,42967.98,43432.07,42967.98,43297.06,0,0
12/12/2006,43297.06,43297.23,42793.53,43018.45,0,0
12/13/2006,43025.52,43393.72,42783.09,43284.52,0,0
12/14/2006,43291.07,43797.06,43291.07,43754.56,0,0
12/15/2006,43754.97,44263.08,43446.96,43595.7,0,0
12/18/2006,43595.7,44048.24,43400.36,43508.73,0,0
12/19/2006,43504.28,43589.72,42890.98,43589.72,0,0
12/20/2006,43591.54,43946.19,43379.04,43502.36,0,0
12/21/2006,43504.72,43688.65,43099.52,43385.02,0,0
12/22/2006,43385.16,43602.14,43124.57,43355.73,0,0
12/26/2006,43355.73,43610.64,43355.73,43603.08,0,0
12/27/2006,43602.23,44526.36,43602.23,44526.36,0,0
12/28/2006,44526.36,44674.75,44372.96,44473.71,0,0
01/02/2007,44476.48,45387.98,44476.48,45382.61,0,0
01/03/2007,45378.56,45378.56,44284.13,44445.29,0,0
01/04/2007,44442.27,44442.27,43622.75,44019.77,0,0
01/05/2007,44018.87,44080.76,42159.88,42245.16,0,0
01/08/2007,42248.83,42926.06,42144.34,42829.93,0,0
01/09/2007,42831.06,43000.93,41437.96,42006.78,0,0
01/10/2007,42000.91,42335.67,41266.21,42335.67,0,0
01/11/2007,42335.67,43127.95,41940.03,42670.32,0,0
01/12/2007,42669.48,43188.46,42525.5,43094.97,0,0
01/15/2007,43095.19,43472.73,42874.83,42919.17,0,0
